순번,법령MST,소관부처코드,소관부처명,법령ID,법령명,공포일자,공포번호,시행일자,법령구분코드,법령구분명,법령분야코드,법령분야명
1520,259489,1320000,경찰청,014605,한국도로교통공단법,20240130,제20167호,20240731,A0002,법률,11060000,第6章 交 通
1521,265371,1543000,농림축산식품부,000812,한국마사회법,20240920,제20434호,20250131,A0002,법률,25050000,第5章 競 馬 等
1522,244959,1342000,교육부,013985,한국방송통신대학교 설립 및 운영에 관한 법률,20221018,제18989호,20230419,A0002,법률,16020300,第3節 學校의設置·施設
1523,199508,1270000,법무부,010405,한국법학원 육성법,20171212,제15162호,20171212,A0002,법률,07050000,第5章 法律救助·犯罪被害者救助
1524,234267,1352000,보건복지부,010364,한국보건복지인재원법,20210727,제18336호,20220128,A0002,법률,38010000,第1章 行政組織·通則
1525,197526,1352000,보건복지부,002013,한국보건산업진흥원법,20170919,제14898호,20170919,A0002,법률,36010000,第1章 行政組織·通則
1526,198574,1352000,보건복지부,012315,한국보건의료인국가시험원법,20171031,제15022호,20181101,A0002,법률,36010000,第1章 行政組織·通則
1527,248563,1830000,국가보훈부,001337,한국보훈복지의료공단법,20230304,제19228호,20230605,A0002,법률,15020000,第2章 國家報勳
1528,219353,1613000,국토교통부,012483,한국부동산원법,20200609,제17459호,20201210,A0002,법률,35030000,第3章 土地·測量
1529,235545,1342000,교육부,000887,한국사학진흥재단법,20210924,제18464호,20220325,A0002,법률,16020400,第4節 私立學校
1530,188718,1492000,고용노동부,000150,한국산업안전보건공단법,20161227,제14502호,20161227,A0002,법률,40040000,第4章 産業安全
1531,268279,1160100,금융위원회,001548,한국산업은행법,20250121,제20719호,20250121,A0002,법률,23040000,第4章 金融機關·金融業
1532,234813,1492000,고용노동부,000148,한국산업인력공단법,20210817,제18425호,20220218,A0002,법률,40060000,第6章 職業訓練
1533,258045,1450000,산업통상자원부,000303,한국석유공사법,20240109,제19957호,20240710,A0002,법률,31030300,第3節 石 油
1534,265993,1480000,환경부,001846,한국수자원공사법,20241022,제20517호,20250423,A0002,법률,35020200,第2節 水資源開發
1535,257273,1051000,기획재정부,001546,한국수출입은행법,20231226,제19829호,20240627,A0002,법률,23040000,第4章 金融機關·金融業
1536,253611,1371000,문화체육관광부,012491,한국수화언어법,20230808,제19592호,20230808,A0002,법률,17010000,第1章 行政組織·通則
1537,225163,1471000,식품의약품안전처,012493,한국식품안전관리인증원의 설립 및 운영에 관한 법률,20201229,제17812호,20210701,A0002,법률,36020100,第1節 食品衛生
1538,253503,1450000,산업통상자원부,014052,한국에너지공과대학교법,20230808,제19590호,20240517,A0002,법률,31010000,第1章 行政組織·通則
1539,231707,1342000 1721000,"과학기술정보통신부,교육부",010941,한국연구재단법,20210420,제18079호,20211021,A0002,법률,18020000,第2章 科學技術振興
1540,219401,1079960,원자력안전위원회,000765,한국원자력안전기술원법,20200609,제17467호,20201210,A0002,법률,18030000,第3章 原子力
1541,251083,1051000,기획재정부,001550,한국은행법,20230516,제19409호,20240517,A0002,법률,23040000,第4章 金融機關·金融業
1542,181386,1051000,기획재정부,000577,한국은행 통화안정증권법,20160302,제14052호,20160603,A0002,법률,23020000,第2章 通貨·國債
1543,258101,1352000,보건복지부,012564,한국인 원자폭탄 피해자 지원을 위한 특별법,20240109,제19958호,20240710,A0002,법률,38040000,第4章 災害救護
1544,247871,1160100,금융위원회,000533,한국자산관리공사 설립 등에 관한 법률,20230117,제19218호,20230117,A0002,법률,23040000,第4章 金融機關·金融業
1545,195118,1741000,행정안전부,000777,한국자유총연맹 육성에 관한 법률,20170726,제14839호,20170726,A0002,법률,17060000,第6章 宗敎·社會團體
1546,238237,1342000,교육부,010909,한국장학재단 설립 등에 관한 법률,20211228,제18641호,20221229,A0002,법률,16020600,第6節 奬 學
1547,216163,1051000,기획재정부,012516,한국재정정보원법,20200331,제17155호,20201001,A0002,법률,19020100,第1節 通 則
1548,247479,1450000,산업통상자원부,000286,한국전력공사법,20221231,제19207호,20221231,A0002,법률,32020000,第2章 電 氣
1549,208436,1342000,교육부,000896,한국전문대학교육협의회법,20190423,제16342호,20191024,A0002,법률,16010000,第1章 行政組織·通則
1550,260509,1833100,국가유산청,011420,한국전통문화대학교 설치법,20240213,제20309호,20240517,A0002,법률,17010000,第1章 行政組織·通則
1551,251085,1051000,기획재정부,001551,한국조폐공사법,20230516,제19409호,20240517,A0002,법률,23020000,第2章 通貨·國債
1552,252413,1160100,금융위원회,009591,한국주택금융공사법,20230711,제19534호,20231012,A0002,법률,23040000,第4章 金融機關·金融業
1553,204784,1741000,행정안전부,009493,한국지방재정공제회법,20181016,제15805호,20190417,A0002,법률,10010000,第1章 行政組織·通則
1554,195120,1741000,행정안전부,001107,한국지방행정연구원 육성법,20170726,제14839호,20170726,A0002,법률,10010000,第1章 行政組織·通則
1555,260511,1543000,농림축산식품부,000407,한국진도개 보호ㆍ육성법,20240213,제20309호,20240517,A0002,법률,25020000,第2章 畜産振興
1556,202679,1613000,국토교통부,009594,한국철도공사법,20180313,제15460호,20190314,A0002,법률,41030100,第1節 鐵道運送
1557,113200,1383000,여성가족부,000847,한국청소년연맹 육성에 관한 법률,20110519,제10661호,20110519,A0002,법률,16050000,第5章 人跡資源開發·社會敎育
1558,266719,1613000,국토교통부,010999,한국토지주택공사법,20241203,제20557호,20241203,A0002,법률,34020000,第2章 住 宅
1559,230191,1051000,기획재정부,009920,한국투자공사법,20210316,제17927호,20210316,A0002,법률,23040000,第4章 金融機關·金融業
1560,210142,1342000,교육부,000853,한국학중앙연구원 육성법,20190820,제16443호,20200221,A0002,법률,16040000,第4章 學·藝術振興
1561,254129,1192000,해양수산부,011516,한국해양과학기술원법,20230816,제19692호,20230816,A0002,법률,42010000,第1章 行政組織·通則
1562,206378,1192000,해양수산부,013233,한국해양교통안전공단법,20181231,제16160호,20190701,A0002,법률,42010000,第1章 行政組織·通則
1563,214541,1192000,해양수산부,000814,한국해양소년단연맹 육성에 관한 법률,20200218,제17053호,20200819,A0002,법률,42010000,第1章 行政組織·通則
1564,169529,1192000,해양수산부,000388,한국해양수산연수원법,20150327,제13272호,20150327,A0002,법률,27020000,第2章 水産振興
1565,255491,1192000,해양수산부,013071,한국해양진흥공사법,20231024,제19777호,20240125,A0002,법률,42020000,第2章 海上運送
1566,265373,1192000,해양수산부,000074,한국해운조합법,20240920,제20434호,20250131,A0002,법률,42020000,第2章 海上運送
1567,259577,1480000,환경부,010912,한국환경공단법,20240130,제20172호,20240130,A0002,법률,39010000,第1章 行政組織·通則
1568,179525,1480000,환경부,012394,한국환경산업기술원법,20160119,제13781호,20161202,A0002,법률,39020000,第2章 環境保全
1569,265887,1371000,문화체육관광부,014752,한류산업진흥 기본법,20241022,제20501호,20250423,A0002,법률,17020000,第2章 文化·藝術
1570,266687,1383000,여성가족부,000184,한부모가족지원법,20241203,제20548호,20250604,A0002,법률,38050000,第5章 兒童·老人·障碍者·母子福祉
1571,206701,1352000,보건복지부,010540,한센인피해사건의 진상규명 및 피해자 지원 등에 관한 법률,20190115,제16265호,20190716,A0002,법률,38040000,第4章 災害救護
1572,251879,1543000,농림축산식품부,013571,한식진흥법,20230620,제19493호,20231221,A0002,법률,24050600,第6節 農産物·農業資材檢査
1573,268563,1262000,외교부,013012,한ㆍ아프리카재단법,20250121,제20681호,20250121,A0002,법률,44060000,第6章 國際協力
1574,254827,1613000,국토교통부,012068,한옥 등 건축자산의 진흥에 관한 법률,20230914,제19702호,20240915,A0002,법률,34030000,第3章 建 築
1575,259851,1352000,보건복지부,009543,한의약 육성법,20240206,제20225호,20240807,A0002,법률,37020000,第2章 藥 事
1576,260029,1130000,공정거래위원회,000355,할부거래에 관한 법률,20240206,제20239호,20240807,A0002,법률,28030000,第3章 商業·商工人團體
1577,257347,1613000,국토교통부,000088,항공보안법,20231226,제19841호,20241227,A0002,법률,41080000,第8章 航 空
1578,254123,1613000,국토교통부,012523,항공사업법,20230816,제19688호,20240217,A0002,법률,41080000,第8章 航 空
1579,224253,1613000,국토교통부,012055,항공안전기술원법,20201215,제17646호,20210101,A0002,법률,41080000,第8章 航 空
1580,239547,1613000,국토교통부,012524,항공안전법,20220118,제18789호,20250119,A0002,법률,41080000,第8章 航 空
1581,259513,1834100,우주항공청,000325,항공우주산업개발 촉진법,20240130,제20169호,20240731,A0002,법률,28050000,第5章 工 業
1582,258837,1613000,국토교통부,010062,항공ㆍ철도 사고조사에 관한 법률,20240116,제20052호,20250117,A0002,법률,41020000,第2章 交通安全·交通整備
1583,270843,1192000,해양수산부,000049,항로표지법,20250422,제20947호,20250422,A0002,법률,42060000,第6章 海上保安
1584,246821,1192000,해양수산부,009512,항만공사법,20221227,제19117호,20230628,A0002,법률,42050000,第5章 港 灣
1585,259247,1192000,해양수산부,014600,항만기술산업의 육성 및 지원에 관한 법률,20240123,제20135호,20250124,A0002,법률,42050000,第5章 港 灣
1586,255493,1192000,해양수산부,001737,항만법,20231024,제19778호,20240425,A0002,법률,42050000,第5章 港 灣
1587,234457,1192000,해양수산부,014131,항만안전특별법,20210803,제18369호,20220804,A0002,법률,42050000,第5章 港 灣
1588,251927,1192000,해양수산부,000062,항만운송사업법,20230620,제19501호,20231221,A0002,법률,42050000,第5章 港 灣
1589,183706,1192000,해양수산부,010112,항만인력공급체제의 개편을 위한 지원특별법,20160529,제14246호,20160529,A0002,법률,42040000,第4章 船 員·漁船員·港灣人力
1590,255871,1192000,해양수산부,013663,항만 재개발 및 주변지역 발전에 관한 법률,20231031,제19819호,20250501,A0002,법률,42050000,第5章 港 灣
1591,246899,1192000,해양수산부,013459,항만지역등 대기질 개선에 관한 특별법,20221227,제19141호,20230628,A0002,법률,39020000,第2章 環境保全
1592,252901,1192000,해양수산부,000058,해사안전기본법,20230725,제19572호,20240126,A0002,법률,42060000,第6章 海上保安
1593,252871,1192000,해양수산부,014483,해상교통안전법,20230725,제19573호,20240726,A0002,법률,42060000,第6章 海上保安
1594,255847,1192000,해양수산부,012065,해수욕장의 이용 및 관리에 관한 법률,20231031,제19807호,20240501,A0002,법률,42080000,제8장 해양공간ㆍ연안관리
1595,239441,1532000,해양경찰청,011562,해양경비법,20220111,제18755호,20230112,A0002,법률,42010000,第1章 行政組織·通則
1596,228735,1532000,해양경찰청,013566,해양경찰법,20210113,제17904호,20210114,A0002,법률,42010000,第1章 行政組織·通則
1597,231507,1532000,해양경찰청,014064,해양경찰장비 도입 및 관리에 관한 법률,20210413,제18064호,20220414,A0002,법률,42010000,第1章 行政組織·通則
1598,228157,1192000,해양수산부,013115,해양공간계획 및 관리에 관한 법률,20210105,제17857호,20210706,A0002,법률,42080000,제8장 해양공간ㆍ연안관리
1599,224669,1192000,해양수산부,000749,해양과학조사법,20201222,제17750호,20210623,A0002,법률,18020000,第2章 科學技術振興
1600,259273,1192000,해양수산부,013686,해양교육 및 해양문화의 활성화에 관한 법률,20240123,제20126호,20250124,A0002,법률,42010000,第1章 行政組織·通則
1601,259593,1192000,해양수산부,014610,해양레저관광진흥법,20240130,제20178호,20250131,A0002,법률,41050000,第5章 觀 光
1602,252943,1192000,해양수산부,000047,해양사고의 조사 및 심판에 관한 법률,20230725,제19573호,20240126,A0002,법률,42070000,第7章 海難審判
1603,246829,1192000,해양수산부,012569,해양산업클러스터의 지정 및 육성 등에 관한 특별법,20221227,제19117호,20230628,A0002,법률,42050000,第5章 港 灣
1604,257717,1192000,해양수산부,010298,해양생태계의 보전 및 관리에 관한 법률,20240102,제19910호,20250103,A0002,법률,39020000,第2章 環境保全
1605,254911,1192000,해양수산부,012712,해양수산과학기술 육성법,20230914,제19726호,20240915,A0002,법률,42010000,第1章 行政組織·通則
1606,270751,1192000,해양수산부,009323,해양수산발전 기본법,20250422,제20949호,20250422,A0002,법률,42010000,第1章 行政組織·通則
1607,259281,1192000,해양수산부,011632,해양수산생명자원의 확보ㆍ관리 및 이용 등에 관한 법률,20240123,제20136호,20240724,A0002,법률,42010000,第1章 行政組織·通則
1608,257719,1192000,해양수산부,010512,해양심층수의 개발 및 관리에 관한 법률,20240102,제19910호,20250103,A0002,법률,35020300,第3節 公有水面
